run,type,max,min,median,mean,stddev
11,agent,89217.11604630858,-72000.1800009449,-10064.814834379202,-5165.539891404855,41055.57177710514
11,firm,4199402.173567651,2885.9920777615926,61016.882155122104,268540.72855094314,643548.5886752869
12,agent,-50486.81699845714,-315227.8095839197,-118896.10340401591,-138566.45367531915,79226.5946599527
12,firm,-1322.5714042024754,-146789.7739710445,-2167.9526770473103,-31100.04446935784,57851.9406335502
13,agent,149113.17387880263,-34079.14614209048,-7114.401828050674,4496.590084224036,49413.11589761772
13,firm,2840029.8178974306,64.54648537510833,93774.1321658291,300708.1625939212,530093.3791324075
14,agent,-15125.216964383264,-158302.43360932803,-37489.416930807376,-55888.55450124482,44570.09668048522
14,firm,6689825.288552362,134197.70120799483,795370.9510932809,1834519.7469865838,2013730.3988802633
15,agent,-7020.238821165399,-54136.61743692606,-26600.482200479975,-25241.798798642678,12437.487773424364
15,firm,34662.74553509866,976.7886820111803,8400.874176909643,10426.712303404602,8230.783310427456
16,agent,-32696.317850948795,-119807.59117074017,-69602.71792833376,-73334.55699338447,27906.1317206089
16,firm,445241.62936179165,25957.99185663285,51915.9837132657,118118.10602248623,145098.4411699778
17,agent,-36759.31597457598,-247386.21124071596,-133729.5584765776,-139412.30001543972,59505.8002635409
17,firm,219504.67878463713,3203.0401045122535,71940.5636437527,85137.08176497245,61171.05504524559
18,agent,-27856.163662110845,-63834.71457737481,-39181.45850895818,-41904.911883326,11275.396408185954
18,firm,2036896.6258755182,37480.41979204911,372290.73784920934,637937.7438075783,627468.9086737956
19,agent,-8414.28125543825,-41501.13137210751,-22705.389885978555,-24429.08587196671,10533.69420141148
19,firm,-219.050385678811,-1756.0821614496463,-744.4545491620936,-867.8494763215667,485.9000321869803
20,agent,-5628.024119631872,-28335.656315070217,-16881.95358102306,-16569.341415463987,7307.561578607754
20,firm,-61.16002494744008,-3648.46478943925,-312.94333316346507,-884.9535010217942,1165.5676794729845
21,agent,-10302.87368626039,-35965.139756445744,-17422.28879355724,-19698.86342228075,8703.456784079215
21,firm,13782.182553011364,-1660.5872891529255,4384.594794180772,5259.146352492901,4152.880790413524
22,agent,88123.61476847333,16077.267902181033,60620.564281928004,55048.36890551122,20790.036960040885
22,firm,121476.70495655926,922.7848345530331,2986.2174028675727,21066.152534555204,29413.277187667656
23,agent,5958.362381818272,-28272.223898402997,-5099.589927620106,-5914.815154747466,8673.185289618934
23,firm,263379.35061441927,7612.417855897057,128847.58030095408,145810.05703047616,82085.14463742869
24,agent,-50520.72682240748,-138897.23428053677,-91995.54883459164,-89724.28881514716,26864.43542686639
24,firm,42229.635039232046,-3148.168561870478,4486.350301778798,13254.529785567367,16390.74057891517
25,agent,-15813.321424026079,-118963.16854859145,-28602.863148272703,-39747.435310874935,29183.025255025455
25,firm,5785994.349605049,-535.195407168422,476252.4928120203,1221590.5862710553,1600013.6282726896
26,agent,107783.99382207701,-10617.627354057335,27354.433342370296,32481.893337925943,35817.81619638506
26,firm,215504.87148420705,3783.231304640262,26156.04860921232,45344.78179836005,48854.94920228077
27,agent,66769.77928465369,-2581.331855456979,21873.567511798232,24216.33511747603,22243.870959913325
27,firm,337967.60360872076,-126.0223997543953,28277.37134820316,64505.28372453867,81000.93823793704
28,agent,93664.10033131418,-1801.2281874790515,28058.043197897154,31390.199178948395,26281.140316702524
28,firm,50917.899860130994,2281.688275986681,9363.970940166011,14802.545510024383,13053.175874067829
29,agent,47515.69171272097,-75802.30323991682,-22115.879350413008,-23570.344778580205,32680.276260120467
29,firm,216526.47631204204,719.7448282219727,24053.57392776956,75348.98530339847,83778.53459623367
30,agent,59791.084193416464,-17146.08756156657,-9881.079917596606,-1663.6474523215936,21539.13978664952
30,firm,369226.0464469951,47.16137074286482,48568.268419723856,82131.65494300002,93424.55725711155
31,agent,149476.59364069163,-42905.001378258065,9298.196454139463,33935.82562146608,58193.18412906301
31,firm,407875.71059723286,3078.1118121879326,135387.2627700664,150356.9161442698,137023.84233999145
32,agent,117349.73497474114,44491.41096601006,83100.12565004003,80092.6964970289,24406.080501169374
32,firm,48320.55248323118,4885.434199223362,14413.115711082335,17184.65434749677,14249.422796824083
33,agent,65059.27627208192,200.477935900792,43070.47824413914,38945.441558286606,20160.493523950656
33,firm,28483.64761447695,2331.1345073425837,8735.92923943274,13663.651081786697,10654.004824657815
34,agent,-134767.20154418185,-403882.7324978776,-219003.4000276056,-252161.59363144956,95370.37207441748
34,firm,-2204.1732785792383,-33591.6461155569,-5088.761130965163,-9323.61699462732,10291.106570985428
35,agent,-20714.36210690511,-54704.09625723642,-31243.05578946501,-32414.20266033819,10522.193859510578
35,firm,10643.35730016775,234.32334900978492,1193.3710519819895,4115.193745838404,4000.200009456173
36,agent,-38128.59717959637,-117544.61929785882,-66408.76681956148,-70326.77640886305,24693.281874380365
36,firm,14276425.645817373,3394.7849333433414,413868.0453067873,1444611.7561214517,2860740.33170023
37,agent,-25345.0151935612,-124477.94052535371,-90976.90170990996,-86089.74517355954,29917.31165874591
37,firm,153987.3475164034,102786.59066491308,142827.15450786662,135405.72735500132,19271.157713811783
38,agent,-15664.510845621955,-67636.22340897826,-27457.569145205605,-31829.819482601415,14471.403927151465
38,firm,8719497.885567825,25212.02064881481,2016298.172894462,2347187.2737773526,2075877.2826368767
39,agent,-11398.566783454256,-42303.68845083036,-24118.934840175847,-25219.524445452807,9160.14621215512
39,firm,1865793.2404428062,731.597433154908,204828.21381623103,291799.6287037322,379680.7331590519
40,agent,-51367.30127518981,-186735.99585151923,-94025.97880494245,-99632.24253865036,36751.247560552874
40,firm,14165602.540331472,3216.180542280942,167171.56983929445,1346222.6084904468,2727254.198803273
41,agent,-3801.246463566715,-32344.8475728293,-15437.47290948006,-16242.443519296055,8446.326024709446
41,firm,172105.08933277035,-58.81036340506976,8755.87923446277,31539.784216675962,45861.03562979756
42,agent,31606.847895475985,-23561.43120127699,2520.519868577635,859.8037022959865,17603.88480386248
42,firm,412467.8923398248,-208.28928645683862,11451.601430367675,49643.34267711581,99375.96949563673
43,agent,-47565.51559572605,-173990.94534304636,-106919.6237332011,-108696.85609658896,45218.72108145295
